Current_Loan_Expenses_(USD),Property_Age,Loan_Amount_Request,Credit_Score,Profession,Loan_Sanction_Amount,Property_Price,Income_USD
-0.051597091,0.265815201,0.207026769,1.73117369,0.834972667,0.589426163,0.616393929,0.261768979
0.155909014,-0.519454514,0.170477011,-2.128028417,0.834972667,-0.990492329,0.227898038,-0.51842373
0.203578126,1.029268519,0.698143634,0.146085651,-1.44730878,1.04438581,0.879050187,1.020286341
-0.062697504,-0.633471673,-0.885817679,-0.531382889,-0.686548297,-0.460795772,-0.957875304,-0.631703734
-0.034498875,1.520873854,-0.023691299,0.231553986,-1.44730878,0.466773284,0.008253448,1.508713299
0.47415069,0.828959025,0.319554808,0.372098744,0.834972667,0.581392077,0.608135245,0.821271909
-0.308652217,-0.214877628,-0.254090856,-0.000879934,-0.306168056,0.162257136,-0.002754996,-0.216513437
1.963530683,-0.756635699,0.208371205,-0.000879934,0.834972667,0.379849832,0.241124815,-0.754071468
0.866559237,0.857769072,0.138113151,-1.217412531,0.834972667,0.323442355,0.298387423,0.84989569
-0.118333848,-0.214877628,0.704507636,-0.000879934,-0.686548297,0.914229656,1.195652415,-0.216513437
1.313350855,-0.214877628,0.708831775,0.701701172,0.834972667,0.917968472,0.234820967,-0.216513437
-0.305339997,-0.214877628,0.160945271,-1.993619115,0.834972667,-0.990492329,-0.006891525,-0.216513437
1.828669619,-0.214877628,1.181925937,-0.527958448,-0.686548297,1.327014677,1.654129393,-0.216513437
2.148701683,1.381414279,4.051923035,0.456710969,-1.44730878,3.808468535,4.347338482,1.370155373
-0.311606359,-0.829354152,-0.917178234,0.889902732,0.834972667,-1.011320283,-0.746742196,-0.826319774
0.763969937,0.605920171,0.931552094,-0.963290486,0.834972667,-0.990492329,0.739251862,0.599675068
0.848476306,2.748982839,0.210097958,1.341786233,-1.44730878,0.592271191,0.612022219,2.72888219
-0.698598979,-0.374215704,-1.081517279,-1.69840378,-1.44730878,-0.990492329,-1.094943971,-0.374123934
-0.990521933,-0.430466351,-0.802070533,1.082242157,0.834972667,-0.302371352,-0.695975062,-0.430010903
0.409830958,1.731243178,0.591102212,1.822206742,-1.44730878,0.816177113,0.969207567,1.717722523
2.029103687,1.038622095,3.763092748,1.361619453,-1.44730878,3.883685593,2.611006426,1.029579443
-0.049538144,1.267543539,0.61038124,1.612317057,0.834972667,0.963084654,0.954073942,1.257020841
-0.623044556,-1.325911886,-1.047182085,1.097937511,-0.686548297,-0.990492329,-0.953943694,-1.319667113
-0.173388315,0.592320451,0.568326468,-0.446770664,0.834972667,0.796484793,0.734141536,0.586163274
0.387988211,-0.214877628,0.187446952,1.052135615,0.834972667,0.571287914,0.537698279,-0.216513437
-1.153313069,-0.775480656,-1.188049453,0.554450217,0.834972667,-0.990492329,-1.048714558,-0.772794587
-0.273873907,-0.546447245,-0.455539714,-0.8106175,-1.44730878,-0.153178156,-0.43189972,-0.545241945
0.371248072,-0.514863854,0.785487759,0.154218698,-0.306168056,0.984246606,1.332727459,-0.513862751
-0.467414977,-0.962715815,0.176524189,-0.34261059,0.834972667,0.354281069,-0.128291141,-0.958819214
0.427511052,-1.081444213,0.276480357,-0.018572878,-1.44730878,-0.990492329,0.270281116,-1.076779997
0.380781894,-0.251912965,1.018701938,0.161495635,0.834972667,1.341343642,1.310711111,-0.252611918
0.276894562,-0.214877628,0.238400322,-0.996536099,-0.306168056,0.40395897,0.024507534,-0.216513437
-0.783373906,-0.18696332,-0.848351544,-0.000879934,0.834972667,-0.3481032,-0.889535081,-0.188082193
2.436775301,3.633627836,1.806660511,0.157785824,-1.44730878,1.867171913,2.20713438,3.607807691
-1.025703081,-0.877930733,-1.105351862,-1.348825447,0.834972667,-0.990492329,-1.138547159,-0.874582293
1.245718904,-0.214877628,0.736885506,0.73680169,-1.44730878,1.080275356,0.526251464,-0.216513437
-1.406832176,-0.214877628,-1.37348374,-1.166188604,0.834972667,-0.882441117,-1.319794646,-0.216513437
-0.255835736,0.378910784,-0.409201651,0.266083764,0.834972667,0.018565939,-0.22107907,0.374133365
0.214320461,-1.006667285,-0.112165493,-1.42259361,0.834972667,-0.990492329,0.105896311,-1.002486524
-0.70674525,-0.645624431,-0.757724227,0.206013365,0.834972667,-0.990492329,-0.653398306,-0.643777921
-0.959951038,-0.311109213,-1.046673512,-1.071445742,0.834972667,-0.599874797,-1.033645781,-0.311425445
-0.693854447,-0.214877628,-0.836607265,-1.224689468,-0.306168056,-0.459122238,-0.693018654,-0.078344863
0.303526601,-0.923131069,0.012088425,-0.775659667,0.834972667,0.222262074,-0.336562518,-0.919490395
0.503110234,-0.214877628,1.755764024,-0.76724125,-0.306168056,-0.25641861,-1.432815069,-0.216513437
0.723686181,0.212544607,-0.199594015,0.958391548,-1.44730878,0.212741886,-0.182407985,0.208842795
1.210269198,0.040063293,1.279571667,0.426889797,-1.44730878,1.583007532,0.756501037,0.037476625
-0.882874784,-0.474650369,-0.876566135,1.422831333,-1.44730878,-0.414389882,-0.946042753,-0.473909258
-1.145480116,-0.767530978,-0.965510418,-0.245870137,0.834972667,-0.5626134,-0.914206512,-0.764896306
-0.110500895,0.332470194,-0.518818685,-0.421515413,0.834972667,-0.203982309,-0.362489077,0.327993028
-0.989626739,-0.951631052,-0.743145745,-0.977987045,0.834972667,-0.384085522,-0.878581434,-0.947806118
2.54E-16,-0.652678371,-0.073444213,0.327581014,0.834972667,0.329604218,-0.326095769,-0.650786255
2.275998354,0.798211083,0.721672026,0.79801357,-0.306168056,1.066181982,0.565587887,0.790722762
-1.019347199,-0.214877628,-0.904019639,-0.683770505,0.834972667,-0.513244895,-0.961757738,-0.216513437
-0.050567617,-0.214877628,0.773366228,0.224705104,-0.686548297,1.254374531,-1.432815069,-0.216513437
-0.327764621,-0.214877628,-0.435203198,-0.884528348,0.834972667,-0.136850624,-0.160043729,-0.216513437
-0.038840568,-0.003371405,-0.21934617,-1.753908258,-0.306168056,-0.990492329,0.089859465,-0.005677255
-0.16090035,0.07683163,0.559657091,1.147449218,-0.686548297,0.916094998,0.946552361,0.074007244
1.8449174,0.696673971,0.711395065,-1.153917691,-1.44730878,0.920184699,1.003289918,0.689842117
-0.487467335,-0.287828629,-0.867278639,0.71354403,-0.686548297,-0.990492329,-0.861366736,-0.288295376
1.04125646,-0.511151708,0.64194249,-0.982838336,0.834972667,-0.990492329,0.986729859,-0.510174605
-1.043606972,-0.214877628,-0.960849706,-1.884750434,-0.686548297,-0.990492329,-0.846580047,-0.216513437
-0.103339338,-1.088920184,-0.505698744,-0.053673396,0.834972667,-0.193448868,-0.447584767,-1.084207633
0.08375633,2.554495645,0.622706166,0.244110269,0.834972667,0.974502293,1.102009361,2.535652415
-1.461976163,-0.751666074,-1.383158785,-0.000879934,0.834972667,-0.876565508,-1.303006106,-0.749133973
-0.493465139,-1.748640108,0.065964277,-0.160972542,-0.686548297,0.362132937,0.055968955,-1.739662269
-0.229472256,0.303530954,0.444754642,1.774835311,0.834972667,0.929661522,0.674129493,0.299240889
0.43435929,-0.084315148,0.757215946,-0.904646937,0.834972667,0.959802219,1.135623727,-0.086097672
0.506825292,0.848553302,0.257608288,-0.709311126,0.834972667,0.419380204,0.707831944,0.840739503
-1.017019693,-0.695139815,-1.150488457,-0.629835562,0.834972667,-0.990492329,-1.000376729,-0.692973173
-0.093984555,-0.789924438,0.74253467,1.652554237,0.834972667,1.50070876,0.82352939,-0.787144985
0.75855401,1.393308651,0.347555539,-0.800201493,0.834972667,0.491595451,0.687163132,1.381972845
-0.703612068,-1.33003745,-0.060999444,1.480333401,-0.686548297,0.429907806,-0.337530046,-1.323766004
-0.567452972,-1.344713779,-0.739231605,-1.404757981,0.834972667,-0.990492329,-0.614862321,-1.338347446
0.47079371,4.185979735,-0.326246144,1.415697081,0.834972667,0.167807921,-0.323743633,4.156588469
0.344347474,-0.763414027,0.911682121,-0.941174306,-1.44730878,1.093356728,0.536140312,-0.760805972
-1.078877639,-1.149098299,-1.282076768,-1.159339723,-0.306168056,-0.803408937,-1.252408441,-1.143996679
-0.994281751,4.244245794,-0.457757654,0.872923213,0.834972667,-0.026415144,-0.303326647,4.21447782
-1.066792512,-0.393792755,-0.899264572,1.544827036,0.834972667,-0.398412194,-0.835148579,-0.393574413
-0.683425431,-0.214877628,-0.95871515,-0.461324538,0.834972667,-0.557157685,-0.990452106,-0.216513437
-0.020131002,2.299623627,-0.060380649,1.474197945,0.834972667,0.430519093,0.272360242,2.282428221
0.423616955,0.488638734,-0.007418811,-0.737562763,0.834972667,0.206600454,0.173411562,0.483151891
-0.378835472,-0.214877628,-0.79748966,-0.635685649,0.834972667,-0.384425775,-0.639265066,-0.216513437
-0.040138601,-0.614721457,-0.501222017,-1.533745251,0.834972667,-0.990492329,-0.502303397,-0.613074744
0.015721542,-0.062860491,-0.649165524,-0.66008479,0.834972667,-0.256181872,-0.449258271,-0.064781726
-0.358783114,-0.214877628,-0.350142335,-0.78850132,0.834972667,0.002359331,-0.334209302,-0.216513437
0.152372995,-0.214877628,-0.322946578,-1.179315627,-1.44730878,0.025873236,-0.017292022,-0.216513437
1.113364384,-0.214877628,-0.284123516,2.04836252,-1.44730878,0.13443566,-0.272341316,-0.216513437
-0.234798663,-0.214877628,-0.262215368,1.587632547,-0.306168056,0.231079033,-0.080218539,-0.216513437
0.417395353,-0.214877628,1.962768704,-1.252084995,0.834972667,1.788386165,2.731509954,-0.216513437
1.139906904,1.065752632,2.077218619,-0.467888049,0.834972667,-0.990492329,1.215603903,1.056534574
-1.566937728,-1.061634615,-1.306619099,-2.048410168,-1.44730878,-0.990492329,-1.260251775,-1.057098474
0.241086779,-1.049300986,-0.46532228,-1.111112181,0.834972667,-0.161032108,-0.263710406,-1.044844586
-0.445169391,-0.997038098,-0.194386076,-0.992398233,0.834972667,0.137029043,-0.485189755,-0.992919593
0.284861794,0.731754186,0.129221136,-0.363157234,0.834972667,0.316303308,0.529883586,0.724695529
-0.329823569,-0.973189063,-0.558026933,0.794446444,-0.686548297,-0.990492329,-0.62281341,-0.96922475
-0.72988603,-0.543682514,-0.764200476,-1.036202539,0.834972667,-0.400989523,-0.825264487,-0.542495089
-0.430891038,-0.196075736,0.561710458,-1.02064987,-1.44730878,0.790764507,0.792141463,-0.197135693
-0.578061028,-1.068257911,-0.748512856,0.31274177,-0.686548297,-0.295764158,-0.520265465,-1.063678948
-0.695465798,0.61693603,-0.732371689,-0.115598701,-0.306168056,-0.375435563,-0.848664902,0.610619706
0.009007582,-0.25336854,0.639671212,1.28442685,-0.306168056,0.99021812,0.136231543,-0.254058083
-0.291285442,0.18181389,0.279783467,-0.223183216,0.834972667,-0.990492329,0.182580492,0.178310762
-0.829476427,-0.540056496,-0.818921305,-0.110033985,0.834972667,-0.402955982,-0.787267818,-0.538892515
0.430778512,-0.099215411,0.293501948,-0.674495978,-1.44730878,0.558866406,0.613839144,-0.1009016
-0.538896264,-1.218673055,-0.339693543,1.39215405,-1.44730878,0.011393534,-0.234172477,-1.213121613
0.158907916,-0.214877628,0.190553924,0.548172076,-0.306168056,0.469855571,0.305873662,-0.216513437
0.355582167,-0.214877628,1.1337774,0.032508364,0.834972667,1.122821715,0.85328283,-0.216513437
0.220094466,-0.214877628,0.087103741,-1.855928057,0.834972667,-0.990492329,0.070105547,-0.216513437
0.658202697,0.063524748,-0.289089406,-1.437004798,0.834972667,-0.990492329,-0.117098745,0.060786395
-0.091880848,-0.214877628,-0.249524836,-0.818893232,0.834972667,0.012223108,-0.279855548,-0.216513437
-0.84227771,0.178971643,-1.074685552,-0.401824879,-1.44730878,-0.650265727,-1.089217051,0.175486891
3.305382609,2.627446645,3.628827549,-0.000879934,0.834972667,3.442652112,2.976182637,2.608131765
0.318028754,-0.09645068,-0.453893138,-1.581116682,-1.44730878,-0.990492329,-0.187739766,-0.098154744
0.347704454,4.256088489,-0.213495298,0.064897867,-1.44730878,0.120506992,0.072363545,4.223435052
0.822023306,-0.129868612,2.117699903,-0.512548465,0.834972667,1.91277429,2.250901632,-0.131356619
1.097385161,1.152268901,1.711691838,1.072254205,0.834972667,-0.990492329,1.914696581,1.142491489
-0.552279424,-0.696793486,-1.084890607,-1.772885368,-1.44730878,-0.990492329,-1.037399708,-0.694616152
1.067530421,-1.260161244,1.683513706,0.691855905,-0.306168056,2.153723899,2.283052277,-1.254341569
1.235424166,0.264523271,0.995218614,1.66453978,-0.686548297,1.319589376,1.007809049,0.260485402
-0.352651031,-0.073505997,-1.033144754,-1.171896006,0.834972667,-0.616914314,-1.035927557,-0.075358405
0.819292962,-0.723364186,1.020144105,1.393438216,0.834972667,1.498224626,0.478265758,-0.721015066
-0.716413351,-1.043168624,-0.666649945,0.676160551,-0.686548297,-0.168557275,-0.701772667,-1.038751871
1.805484079,1.776882771,1.145739084,1.624445285,0.834972667,1.459028043,0.842091839,1.763067042
2.231283384,1.030078129,1.648106508,-1.544018574,-1.44730878,-0.990492329,1.916264924,1.021090717
0.273224265,0.957058226,0.762124446,0.470266047,0.834972667,0.964046201,0.338992267,0.948542909
-0.559620019,-0.482772305,-0.31341045,1.657262843,0.834972667,0.18049129,-0.286492173,-0.481978683
0.349181525,-0.034834216,-0.777692437,-1.547728384,0.834972667,-0.990492329,-0.621055172,-0.036936649
0.384138874,0.024620419,1.165161924,0.719964856,0.834972667,1.312520173,0.510382249,0.022133594
-0.38581799,-0.702770817,0.2699003,1.579356815,-1.44730878,0.647670837,0.435890246,-0.700554838
0.132723474,-0.043739922,-0.340835259,-1.42487657,0.834972667,-0.990492329,-0.486788792,-0.045784777
-0.067173477,2.271132256,0.166800194,-0.000879934,-0.306168056,0.449317625,0.178379223,2.254121055
0.395776403,-0.065763028,0.70241646,1.422831333,0.834972667,0.912421648,0.174722459,-0.067665497
2.633583831,0.496915701,0.902957549,-0.000879934,0.834972667,-0.990492329,0.413746364,0.491375345
0.154208144,-0.711220041,0.025344751,0.562868634,0.834972667,0.421120036,-0.021511772,-0.708949436
0.357641114,-0.824625687,1.287404336,1.09280085,0.834972667,1.59026354,0.542022218,-0.82162188
1.825760236,-0.214877628,1.942137981,0.921721494,0.834972667,2.409279762,1.062961943,-0.216513437
-0.403945681,-0.314804134,-0.468597033,1.1991012,0.834972667,-0.990492329,-0.484323605,-0.315096477
0.450786111,0.03083891,0.866657943,0.955823217,-0.686548297,-0.990492329,0.452095156,0.028311881
1.511681215,-0.214877628,1.628912213,0.180900799,0.834972667,-0.25641861,1.232401089,-0.216513437
-0.61736007,-0.463160802,-0.606595089,0.344703218,0.834972667,-0.164294737,-0.668109989,-0.462493975
-0.55295082,0.874073233,-1.078971375,-0.275263254,0.834972667,-0.990492329,-0.920657889,0.86609444
-0.913177121,-0.509816713,-0.797967513,-0.226750342,-1.44730878,-0.384838789,-0.74845623,-0.508848241
-1.252769188,-0.919987372,-1.171890901,-2.117184354,0.834972667,-0.990492329,-1.177017108,-0.916367023
1.502460711,0.037496658,1.453043088,0.634496521,0.834972667,1.925987635,0.825682227,0.034926584
-0.76130736,-0.696750421,-0.606202477,-0.561204061,-1.44730878,-0.274139154,-0.549014197,-0.694573366
-0.109113343,0.509240717,-0.129961338,-0.738276188,-0.306168056,0.192732039,0.084996857,0.503620676
-0.165421083,-0.214877628,-0.677277996,-0.000879934,0.834972667,-0.990492329,-0.616818561,-0.216513437
1.207538855,2.368018419,1.478521545,1.610319467,0.834972667,1.583456823,0.731047326,2.35038082
2.065806665,4.256088489,0.315797645,0.528053486,-1.44730878,0.578143625,0.665403473,4.223435052
-0.095372107,-0.769925356,0.1042921,1.093799645,-1.44730878,0.593238158,0.282577112,-0.767275203
1.193976657,-0.214877628,-0.516152094,0.026943648,-1.44730878,-0.141175917,-0.405098473,-0.216513437
0.702962426,0.496545348,-0.105761656,-0.062091813,0.834972667,-0.990492329,0.170868882,0.491007386
-1.069522856,-0.989010904,-0.746758084,0.243824899,-1.44730878,-0.294138576,-0.716564652,-0.984944297
-0.687319527,-0.114175965,-0.58859568,-0.000879934,0.834972667,-0.203811974,-0.715509255,-0.115765429
-1.173410188,0.68235077,-1.247886904,0.998914097,0.834972667,-0.758373022,-1.181601303,0.67561152
-1.134558742,0.889628074,-1.204317046,-1.423021665,-0.306168056,-0.990492329,-1.171007992,0.881548714
0.686983203,-0.300489546,0.473524225,-0.36643899,-1.44730878,-0.990492329,0.186447147,-0.300874437
-0.037273978,-0.008444385,0.061463918,-1.002528871,0.834972667,0.358241925,0.141950141,-0.010717436
0.867320152,2.856178606,1.901940269,1.566515162,0.834972667,2.369559041,1.380907708,2.835384905
0.562103558,0.156268121,1.418965472,0.732235769,-0.306168056,-0.990492329,2.126216938,0.152930154
0.759270165,2.064182241,1.230726184,-1.189160895,-1.44730878,1.369208275,0.679993241,2.048509034
-1.12994849,-1.241729705,-0.997132433,-0.000879934,0.834972667,-0.588001404,-1.432815069,-1.236029195
0.904157409,0.68433173,0.515482616,-1.778307399,-1.44730878,-0.990492329,0.32002506,0.677579673
0.073013995,-0.778236774,0.3517254,-0.485152938,-1.44730878,0.609207507,0.38619083,-0.775532886
2.125337105,0.815781336,2.005584564,0.268937465,0.834972667,2.255569465,2.262932077,0.808179417
-0.678367581,-1.03712239,-0.965781162,1.278862134,0.834972667,-0.529933736,-0.982779322,-1.032744728
1.837353006,0.093798982,1.055015386,-0.969283258,-1.44730878,-0.990492329,0.736604994,0.090864897
-0.686290053,-0.878895374,-0.918559805,0.028655868,-0.686548297,-0.489105318,-0.797438862,-0.875540697
0.755913186,-0.10869818,0.4194838,-0.650810262,-1.44730878,-0.990492329,0.302486232,-0.11032306
-0.277902283,-0.947944745,0.655045383,0.08059322,0.834972667,-0.990492329,0.115247571,-0.944143643
-0.983181338,0.053421853,-0.889575517,-0.323776165,0.834972667,-0.501648166,-0.935917211,0.050748818
0.135722376,0.497690859,0.98697122,-1.392629753,0.834972667,-0.990492329,0.786115378,0.492145492
-1.233656783,-0.985703562,-1.030001829,0.775754705,0.834972667,-0.585460143,-0.870727724,-0.981658338
0.04741143,-0.55760091,-0.266976512,-1.631627184,0.834972667,-0.990492329,-0.505788315,-0.556323499
0.203354327,0.475107917,-0.301334493,0.337140911,0.834972667,-0.25641861,-0.416636831,0.469708555
-1.354687091,-0.214877628,-0.964736333,1.358623067,-0.686548297,-0.463107278,-0.857646314,-0.216513437
1.159019308,1.071729963,0.687315226,-1.410465382,0.834972667,-0.990492329,0.479715969,1.062473259
2.168843562,0.665245612,0.302294712,-1.037629389,-1.44730878,-0.990492329,0.739698771,0.658616952
0.38154281,-0.925801058,1.199573581,-0.073934671,-0.306168056,-0.990492329,1.020351791,-0.922143122
-0.563961713,0.013113626,-0.317597866,-0.119023142,-1.44730878,-0.990492329,-0.047650383,0.010701196
1.39015855,-0.214877628,0.148457291,1.30511618,-0.686548297,0.636879497,0.512475426,-0.216513437
-1.360103019,-0.41280997,-1.124469693,-0.30037582,-1.44730878,-0.667138871,-1.032946398,-0.412468676
0.754659913,0.739876122,1.821253002,-0.000879934,0.834972667,1.67476874,2.251667268,0.732764953
0.616710427,2.097221206,1.335993423,-1.135083267,-1.44730878,-0.990492329,1.254584096,2.081334393
0.186748467,0.305994235,0.051756633,-0.440207153,-1.44730878,0.254110079,-0.256763376,0.301688243
0.38812249,-0.305614203,0.558169181,1.564089516,0.834972667,0.787702652,0.442508606,-0.305965962
-0.761710197,-0.715672894,-0.878562281,0.419184805,0.834972667,-0.377955557,-0.820597287,-0.7133735
0.340542897,-1.056802795,0.345595852,0.443869316,0.834972667,0.83167924,0.395989432,-1.052297894
-0.731094542,-0.05688316,-0.66626611,-0.268842427,-1.44730878,-0.990492329,-0.505708336,-0.05884304
-0.498746787,0.274419457,-0.788741119,-1.06431149,-1.44730878,-0.376861621,-0.746857949,0.270317606
-0.447541657,-0.214877628,0.260348474,1.279432874,-0.686548297,0.747443198,0.558366658,-0.216513437
0.123726769,-0.214877628,-0.309698523,-0.000879934,0.834972667,-0.036087946,-0.132331371,-0.216513437
-1.181064101,-1.081246117,-0.994382627,-0.000879934,0.834972667,-0.554663126,-0.950453913,-1.076583182
1.129522646,-0.214877628,1.506133377,0.246535915,0.834972667,1.792889298,0.829080573,-0.216513437
1.847647744,0.291920807,2.980292996,-1.191158485,-1.44730878,2.605316256,3.313794128,0.287705805
-0.936855018,-0.429846225,-0.765991201,-0.479160167,-1.44730878,-0.35719161,-0.736721059,-0.429394786
0.975907255,3.254360151,1.393828145,-0.374001297,0.834972667,-0.990492329,0.68559587,3.230992086
0.949543775,1.775685582,0.588986898,1.349491225,-1.44730878,0.814348256,0.867096695,1.761877593
-0.833728602,-0.614411394,-0.705040053,-0.494570151,0.834972667,-0.304492092,-0.575591394,-0.612766686
1.103382964,0.819536547,0.07599058,0.015528845,-0.306168056,0.370801869,-0.304929575,0.81191035
-0.398932591,-0.318008121,-0.026316705,-0.105182693,0.834972667,0.282344987,-0.157675057,-0.31827975
0.464258789,-0.760933521,0.452032151,1.810791939,0.834972667,0.936852691,0.628599462,-0.758341503
0.498276184,-1.161345799,0.748271606,-0.921911826,-1.44730878,0.952068773,0.672127211,-1.156164995
-0.783329146,-1.093450553,-0.442064801,0.889617362,0.834972667,-0.077118597,-0.320774471,-1.088708712
0.671272538,-1.104139123,-0.30221593,-0.643105271,-1.44730878,0.043797368,-0.14265632,-1.099328178
-0.704775821,-0.953672302,-0.912805145,-0.433072901,0.834972667,-0.990492329,-0.736785907,-0.94983417
1.268993963,0.155475737,0.002186185,0.173909232,0.834972667,0.492343715,0.204535883,0.152142893
-0.691303143,-0.193311005,-0.666933855,-1.286329403,0.834972667,-0.990492329,-0.650863516,-0.194388837
1.412941253,0.214232729,-0.316120928,-0.000879934,0.834972667,-0.990492329,-0.131600429,0.210520003
-0.04676304,-0.025558156,-0.187245626,0.892471062,-0.686548297,0.224180998,-0.339844895,-0.027720561
0.175245217,0.279070407,-0.062808905,-1.470678466,0.834972667,-0.990492329,0.077578816,0.274938486
-0.57765819,0.237513314,-0.162735365,-1.589677784,0.834972667,-0.990492329,-0.297753956,0.233650072
-0.841203476,-0.670162495,-0.908088057,1.869720858,0.834972667,-0.443591132,-0.812203828,-0.668157339
-0.131940805,1.806545491,-0.367276343,0.843672781,0.834972667,-0.012455203,-1.432815069,1.792537984
-1.408130208,-0.698731381,-1.360800128,1.734027391,-1.44730878,-0.854472032,-1.318395988,-0.696541519
-0.773213448,0.255927628,-0.788546501,0.231411301,-1.44730878,-0.332850424,-0.580922419,0.251945332
0.27895351,-0.214877628,1.133263594,0.538469494,-1.44730878,1.284940126,1.202486394,-0.216513437
-0.924277534,-0.706207351,-0.8740707,-0.320922464,0.834972667,-0.990492329,-0.81768692,-0.703969155
-1.347122697,-0.214877628,-1.142597047,0.409767593,0.834972667,-0.638857679,-1.161938603,-0.216513437
0.863873653,0.648648614,1.113256224,0.356688761,0.834972667,1.590232059,1.729620268,0.642127259
0.34345228,-0.214877628,0.418772675,0.515639888,-0.686548297,0.90398789,0.499253188,-0.216513437
-1.390673914,-1.042247047,-1.181800737,-1.309301693,0.834972667,-0.990492329,-1.131465137,-1.037836252
-1.185450555,1.028148846,-1.029854473,-0.000879934,-0.306168056,-0.990492329,-0.883510402,1.019173907
0.159310753,-0.197806922,-0.358817113,0.279353472,0.834972667,-0.990492329,-0.278375074,-0.198855687
-0.1096057,-0.764456184,-0.175031428,-1.151634731,0.834972667,-0.990492329,-0.056666705,-0.761841391
1.156647042,0.052638082,0.769769756,1.186972972,0.834972667,-0.990492329,0.621400391,0.049970114
0.392643222,-0.777409939,1.064711699,1.75100691,-1.44730878,1.3839661,1.454524592,-0.774711396
0.132589195,-0.507663496,0.533406575,-1.56970188,0.834972667,-0.990492329,0.200816974,-0.506708945
-0.178714723,-0.214877628,0.265647729,-0.585317832,0.834972667,0.53478312,-0.123022154,-0.749347902
0.168710297,-0.110239883,0.027693843,-0.469742955,-1.44730878,-0.990492329,0.409982817,-0.111854796
0.006411518,-0.784127977,-0.189499181,-0.616565854,0.834972667,0.060415323,-0.438031614,-0.781386
-0.322572493,-0.214877628,-0.205355426,-0.68391319,0.834972667,0.047685044,0.014833332,-0.216513437
-1.236969003,-0.098982864,-1.324280416,-0.21562091,0.834972667,-0.990492329,-1.221110004,-0.100670556
-0.520589535,1.470617763,-0.050610742,1.567085902,-0.686548297,0.440173131,-0.179274218,1.45878213
-0.544177913,-0.72304551,-0.064144395,0.937844903,-0.306168056,-0.25641861,-0.003953166,-0.72069845
-0.035662628,-0.214877628,0.707624061,-1.817973838,0.834972667,-0.990492329,1.217023852,-0.216513437
1.844559323,2.852983232,4.362884107,-0.000879934,0.834972667,3.715344023,2.864178919,2.832210189
-0.231038846,-0.214877628,-0.067246641,0.606530255,-0.686548297,0.423734685,-0.148471433,-0.216513437
0.015229185,-0.214877628,0.814904325,0.011248294,-1.44730878,0.86681114,0.540457442,-0.216513437
-1.079056678,-1.073132795,-1.141422923,0.770189988,0.834972667,-0.990492329,-1.105055895,-1.068522315
-0.718651338,-0.09732058,-0.169664824,-1.61507572,0.834972667,-0.990492329,-0.047110742,-0.09901902
-0.520992373,-1.248284098,-0.641116124,-0.668931262,-1.44730878,-0.990492329,-0.699220584,-1.242541212
-0.239946032,1.605202454,0.199378084,-1.126236795,-1.44730878,0.372629475,0.61779183,1.59249669
-0.565528303,0.447908477,-0.511521258,-0.722010094,-1.44730878,-0.198123378,-0.580817366,0.442684967
-0.565349265,-0.545379249,-0.417906811,1.904250636,-1.44730878,0.143967733,-0.60116583,-0.544180855
-0.972483763,-0.724681955,-0.888053511,-0.095480111,-1.44730878,-0.500426218,-0.913443146,-0.722324315
0.679329289,1.120030932,0.272019327,-0.215050169,0.834972667,0.430950247,-1.432815069,1.110461948
-0.252031159,-0.782052275,-0.723074065,0.236833332,-1.44730878,-0.320084494,-0.708672358,-0.779323718
-0.94312138,-0.214877628,-0.70460845,1.578500704,-0.686548297,-0.255092105,-0.688027648,-0.216513437
0.165845674,1.954600709,0.10744414,-0.000879934,0.834972667,0.298819502,-0.062941588,1.93963598
-0.256507132,1.938210419,-0.201310977,0.505223881,0.834972667,0.291260769,-0.311791006,1.923351658
-0.962860421,-1.055424736,-0.815197563,-0.38855517,0.834972667,-0.399736301,-0.642160733,-1.050928744
-0.060414758,-0.687844715,0.626759055,-0.536947606,0.834972667,-0.990492329,0.914208902,-0.685725238
-0.217297609,0.7023154,0.615712735,1.153870044,0.834972667,1.098591446,0.912272225,0.695447073
0.377111596,-0.745525098,0.122824895,-0.669930057,0.834972667,-0.990492329,-0.00640614,-0.7430327
4.205758134,2.75898238,1.903513926,1.068687079,-1.44730878,-0.990492329,1.944974207,2.738817081
0.482252201,-0.364069745,0.297699492,-0.707456221,0.834972667,0.451567836,0.147313049,-0.364043571
-0.149218061,-0.697611708,0.455427591,0.399494271,-0.686548297,0.698870284,0.637468364,-0.695429085
-1.370755834,-1.32529176,-1.177168551,-0.608432807,-0.306168056,-0.712703303,-1.124852505,-1.319050996
-0.718919896,-0.441533888,-0.588217584,-1.434008413,0.834972667,-0.990492329,-0.433020397,-0.441006885
-4.367408523,0.281326978,-0.704952787,-0.836586176,0.834972667,-0.304416619,-0.510320631,0.277180468
-0.127643871,-0.368996306,0.466435595,1.233773663,0.834972667,0.70838797,0.344351501,-0.36893828
-0.853020045,0.114021999,-0.863902104,1.764276618,-1.44730878,-0.363469184,-0.777284833,0.110957165
-1.196730007,-0.214877628,-0.994462128,0.253242111,0.834972667,-0.492480322,-0.947455245,-0.216513437
-0.0700381,0.191503368,0.987421728,0.606815625,-0.306168056,-0.990492329,0.737944424,0.187937594
1.319572457,-0.214877628,-0.422641792,0.936132683,0.834972667,-1.011320283,-0.409378964,-0.216513437
